10161306,"2023-12-15 06:07:32",1,"66x10,66x7,66x6",132,88,2022-08-04,87,"Close Grip Front Lat Pulldown",92,1659594569,1659596044,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"57x10,57x10,57x9",133,76,2022-08-04,21,"Cable Seated Row",91,1659594569,1659596834,"0,0,0",
10161306,"2023-12-15 06:07:32",1,59x10,134,78.67,2022-08-04,878,"Machine Reverse Fly",94,1659594569,1659597602,0,
10161306,"2023-07-07 15:55:58",1,"17.5x5,15x10,15x9",135,20,2022-08-06,12,"Barbell Squat",109,1659797292,1659724200,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"45x9,45x9,45x9",136,58,2022-08-06,144,"Seated Calf Raise",119,1659797292,1659724200,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"110x9,110x10,100x9",137,146,2022-08-06,132,"Leg Press",110,1659797292,1659724200,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"42x8,42x7,36x10",138,53,2022-08-06,160,"Prone Leg Curl",111,1659797292,1659724200,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"60x10,60x8,55x9",139,80,2022-08-09,2,"Barbell Bench Press",97,1660049514,1660049527,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"20x6,17.5x6,17.5x5",140,24,2022-08-09,48,"Dumbbell Shoulder Press",101,1660049514,1660049857,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"15x10,15x10,12.5x10",141,20,2022-08-17,12,"Barbell Squat",109,1660745887,1660674600,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"110x10,110x10,110x10",142,146.67,2022-08-17,132,"Leg Press",110,1660745887,1660674600,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"36x10,43x10,43x10",143,57.33,2022-08-17,160,"Prone Leg Curl",111,1660745887,1660674600,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"50x10,50x10,35x13",144,66.67,2022-08-17,144,"Seated Calf Raise",119,1660745887,1660674600,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"60x8,60x8,50x13",145,76,2022-08-20,2,"Barbell Bench Press",97,1660989672,1660989773,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"20x9,20x7,17.5x10",146,26,2022-08-20,48,"Dumbbell Shoulder Press",101,1660989672,1660990732,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"20x10,20x10,20x9",147,26.67,2022-08-20,31,"Dumbbell Incline Bench Press",98,1660989672,1660991528,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"66x10,66x10,66x10",148,88,2022-08-20,45,"Machine Fly",99,1660989672,1660992122,"0,0,0",
10161306,"2023-12-15 06:07:32",1,10x10,149,13.33,2022-08-20,32,"Dumbbell Lateral Raise",102,1660989672,1660992649,0,
10161306,"2023-12-15 06:07:32",1,"73x7,73x6,73x6",150,90.03,2022-08-22,86,"Wide Grip Lat Pulldown",90,1661161573,1661162033,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"57x10,63x10,63x8",151,84,2022-08-22,21,"Cable Seated Row",91,1661161573,1661162692,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"73x8,73x5,73x4",152,92.47,2022-08-22,87,"Close Grip Front Lat Pulldown",92,1661161573,1661163270,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"25x10,25x10,25x10",153,33.33,2022-08-22,90,"Dumbbell One-Arm Row",93,1661161573,1661164233,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"59x10,59x10,59x10",154,78.67,2022-08-22,878,"Machine Reverse Fly",94,1661161573,1661164947,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"15x5,12.5x8,12.5x7",155,17.5,2022-08-22,116,"Dumbbell Alternating Bicep Curl",95,1661161573,1661165070,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"15x9,15x10,15x11",156,20.5,2022-08-23,12,"Barbell Squat",109,1661252644,1661253084,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"110x10,110x10,110x11",157,150.33,2022-08-23,132,"Leg Press",110,1661252644,1661254091,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"43x8,43x10,43x7",158,57.33,2022-08-23,160,"Prone Leg Curl",111,1661252644,1661254878,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"50x10,50x11,50x10",159,68.33,2022-08-23,144,"Seated Calf Raise",119,1661252644,1661255509,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"73x8,73x6,73x6",160,92.47,2022-08-28,86,"Wide Grip Lat Pulldown",90,1661676030,1661676267,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"63x7,63x8,57x10",161,79.8,2022-08-28,21,"Cable Seated Row",91,1661676030,1661676927,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"73x6,73x4,68.3x5",162,87.6,2022-08-28,87,"Close Grip Front Lat Pulldown",92,1661676030,1661677525,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"25x10,25x13,25x14",163,36.67,2022-08-28,90,"Dumbbell One-Arm Row",93,1661676030,1661678170,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"15x6,12.5x9,12.5x9",164,18,2022-08-28,116,"Dumbbell Alternating Bicep Curl",95,1661676030,1661679089,"0,0,0,0",
10161306,"2023-12-15 06:07:32",1,"59x10,59x10,59x10",165,78.67,2022-08-28,878,"Machine Reverse Fly",94,1661676030,1661679199,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"60x8,60x8,55x10",166,76,2022-08-29,2,"Barbell Bench Press",97,1661773278,1661773283,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"22.5x10,22.5x5,22.5x4",167,30,2022-08-29,31,"Dumbbell Incline Bench Press",98,1661773278,1661774228,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"66x10,73x9,73x5",168,94.9,2022-08-29,45,"Machine Fly",99,1661773278,1661774815,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"20x7,20x6,20x5",169,24.67,2022-08-29,48,"Dumbbell Shoulder Press",101,1661773278,1661775575,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"10x10,10x10,7.5x13",170,13.33,2022-08-29,32,"Dumbbell Lateral Raise",102,1661773278,1661776250,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"20x10,20.4x10,18x13",171,27.2,2022-08-29,159,"Cable Rope Triceps Pushdown",103,1661773278,1661776409,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"17.5x8,17.8x9,15x9",172,23,2022-09-01,12,"Barbell Squat",109,1662043025,1661970600,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"120x10,120x10,120x10",173,160,2022-09-01,132,"Leg Press",110,1662043025,1661970600,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"36x10,43x11,43x11",174,58,2022-09-01,160,"Prone Leg Curl",111,1662043025,1661970600,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"50x10,50x10,45x10",175,66,2022-09-01,144,"Seated Calf Raise",119,1662043025,1661970600,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"73x6,73x8,73x6",176,92,2022-09-03,86,"Wide Grip Lat Pulldown",90,1662200750,1662200755,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"63x10,63x10,63x10",177,84,2022-09-03,21,"Cable Seated Row",91,1662200750,1662201493,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"73x8,73x7,70.3x6",178,92,2022-09-03,87,"Close Grip Front Lat Pulldown",92,1662200750,1662202347,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"27.5x10,27.5x10,27.5x13",179,39,2022-09-03,90,"Dumbbell One-Arm Row",93,1662200750,1662203357,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"59x12,59x10,59x12",180,82,2022-09-03,878,"Machine Reverse Fly",94,1662200750,1662204501,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"12.5x10,12.5x10,12.5x10",181,16,2022-09-03,116,"Dumbbell Alternating Bicep Curl",95,1662200750,1662204754,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"60x8,60x8,55x11",182,76,2022-09-04,2,"Barbell Bench Press",97,1662277584,1662277590,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"22.5x7,22.5x6,22.5x5",183,27,2022-09-04,31,"Dumbbell Incline Bench Press",98,1662277584,1662277839,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"66x10,73x10,73x10",184,97,2022-09-04,45,"Machine Fly",99,1662277584,1662278502,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"20x8,20x7,17.5x7",185,25,2022-09-04,48,"Dumbbell Shoulder Press",101,1662277584,1662279614,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"10x10,10x10,10x9",186,13,2022-09-04,32,"Dumbbell Lateral Raise",102,1662277584,1662280279,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"20x10,20.4x13,20.4x11",187,29,2022-09-04,159,"Cable Rope Triceps Pushdown",103,1662277584,1662280413,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"17.5x9,17.5x9,17.5x10",188,23.33,2022-09-07,12,"Barbell Squat",109,1662554460,1662554718,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"120x10,120x12,120x10",189,168,2022-09-07,132,"Leg Press",110,1662554460,1662489000,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"43x10,50x5,43x10",190,58.33,2022-09-07,160,"Prone Leg Curl",111,1662554460,1662489000,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"50x10,50x12,50x10",191,70,2022-09-07,144,"Seated Calf Raise",119,1662554460,1662489000,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"30x8,30x6,30x6",192,38,2022-11-14,26,"Dumbbell Bench Press",140,1668430063,1668364200,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"75.3x7,75.3x8,75.3x6",193,95,2022-11-14,86,"Wide Grip Lat Pulldown",139,1668430063,1668364200,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"43x10,43x6,43x7",194,57,2022-11-14,46,"Machine Shoulder Press",142,1668430063,1668364200,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"70x9,70x6,70x6",195,91,2022-11-14,21,"Cable Seated Row",141,1668430063,1668364200,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"10x10,10x9,10x8",196,13,2022-11-14,32,"Dumbbell Lateral Raise",143,1668430063,1668364200,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"55x8,55x8,55x6",197,69,2022-11-17,12,"Barbell Squat",144,1668699328,1668623400,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"120x13,130x10",198,173,2022-11-17,132,"Leg Press",145,1668699328,1668623400,"0,0",
10161306,"2023-07-07 15:55:58",1,"43x9,43x10",199,57,2022-11-17,161,"Seated Leg Curl",146,1668699328,1668623400,"0,0",
10161306,"2023-07-07 15:55:58",1,"75.3x8,75.3x7,75.3x6",200,95,2022-11-19,86,"Wide Grip Lat Pulldown",139,1668846747,1668846752,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"30x8,30x6,30x5",201,38,2022-11-19,26,"Dumbbell Bench Press",140,1668846747,1668848216,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"69.9x6,69.9x7,69.9x6",202,86,2022-11-19,21,"Cable Seated Row",141,1668846747,1668849195,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"43x10,50x6,43x8",203,60,2022-11-19,46,"Machine Shoulder Press",142,1668846747,1668850283,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"30x8,30x5,27.5x7",204,38,2022-11-22,26,"Dumbbell Bench Press",140,1669128325,1669055400,"0,0,0,0",
10161306,"2023-12-15 06:07:32",1,"75.3x8,75.3x6,75.3x6",205,95.38,2022-11-22,86,"Wide Grip Lat Pulldown",139,1669128325,1669055400,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"50x8,50x6,43x8",206,63.33,2022-11-22,46,"Machine Shoulder Press",142,1669128325,1669055400,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"69.9x8,69.6x5,69.9x6",207,88.54,2022-11-22,21,"Cable Seated Row",141,1669128325,1669055400,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"10x10,10x12,10x10",208,14,2022-11-22,32,"Dumbbell Lateral Raise",143,1669128325,1669055400,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"60x10,55x10,55x6",209,80,2022-11-23,12,"Barbell Squat",144,1669218479,1669141800,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"140x9,140x8,140x7",210,182,2022-11-23,132,"Leg Press",145,1669218479,1669141800,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"43x12,43x7,43x10",211,60.2,2022-11-23,161,"Seated Leg Curl",146,1669218479,1669141800,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"45x12,45x10,45x10",212,63,2022-11-23,144,"Seated Calf Raise",147,1669218479,1669141800,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"10x10,10x10",213,13.33,2022-11-23,56,"Machine Ab Crunch",148,1669218479,1669141800,"0,0",
10161306,"2023-12-15 06:07:32",1,"30x9,30x9,30x5",214,39,2022-11-26,26,"Dumbbell Bench Press",140,1669477077,1669401000,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"79x7,75.6x10,75.3x9",215,100.8,2022-11-26,86,"Wide Grip Lat Pulldown",139,1669477077,1669401000,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"50x9,50x9,50x6",216,65,2022-11-26,46,"Machine Shoulder Press",142,1669477077,1669401000,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"70x10,70x10,70x8",217,93.33,2022-11-26,21,"Cable Seated Row",141,1669477077,1669401000,"0,0,0,0",
10161306,"2023-12-15 06:07:32",1,"10x12,10x12,10x8",218,14,2022-11-26,32,"Dumbbell Lateral Raise",143,1669477077,1669401000,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"27.2x10,27.2x8,25x10",219,36.27,2022-11-27,159,"Cable Rope Triceps Pushdown",0,8,1669487400,0,
10161306,"2023-12-15 06:07:32",1,"73x9,73x8",220,94.9,2023-01-03,86,"Wide Grip Lat Pulldown",139,1672742555,1672742560,"0,0",
10161306,"2023-12-15 06:07:32",1,"22.5x12,22.5x16",221,34.5,2023-01-03,26,"Dumbbell Bench Press",140,1672742555,1672743108,"0,0",
10161306,"2023-12-15 06:07:32",1,"63x10,63x9",222,84,2023-01-03,21,"Cable Seated Row",141,1672742555,1672743678,"0,0",
10161306,"2023-12-15 06:07:32",1,"15x10,15x14",223,22,2023-01-03,46,"Machine Shoulder Press",142,1672742555,1672744442,"0,0",
10161306,"2023-12-15 06:07:32",1,"10x10,10x10",224,13.33,2023-01-03,32,"Dumbbell Lateral Raise",143,1672742555,1672745418,"0,0",
10161306,"2023-12-15 06:07:32",1,"40x10,50x8,50x8",225,63,2023-01-06,12,"Barbell Squat",144,1673014706,1672943400,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"60x10,90x10,90x10",226,120,2023-01-06,132,"Leg Press",145,1673014706,1672943400,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"41x10,55x10,45x12",227,73,2023-01-06,161,"Seated Leg Curl",146,1673014706,1672943400,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"10x10,10x10,10x10",228,13,2023-01-06,56,"Machine Ab Crunch",148,1673014706,1672943400,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"45x10,45x10",229,60,2023-01-06,144,"Seated Calf Raise",147,1673014706,1672943400,"0,0",
10161306,"2023-12-15 06:07:32",1,"73x5,64x10,64x7",230,85,2023-01-07,86,"Wide Grip Lat Pulldown",139,1673100362,1673029800,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"25x11,25x10,25x10",231,34,2023-01-07,26,"Dumbbell Bench Press",140,1673100362,1673029800,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"25x11,25x12,25x13",232,35,2023-01-07,21,"Cable Seated Row",141,1673100362,1673029800,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"46x5,41x6",233,53,2023-01-07,46,"Machine Shoulder Press",142,1673100362,1673029800,"0,0",
10161306,"2023-07-07 15:55:58",1,"73x10,73x6",234,97,2023-01-21,86,"Wide Grip Lat Pulldown",139,1674307337,1674239400,"0,0",
10161306,"2023-07-07 15:55:58",1,"25x11,25x11",235,34,2023-01-21,26,"Dumbbell Bench Press",140,1674307337,1674239400,"0,0",
10161306,"2023-07-07 15:55:58",1,"25x12,25x12",236,35,2023-01-21,21,"Cable Seated Row",141,1674307337,1674239400,"0,0",
10161306,"2023-07-07 15:55:58",1,"30x12,30x11",237,42,2023-01-21,46,"Machine Shoulder Press",142,1674307337,1674239400,"0,0",
10161306,"2023-07-07 15:55:58",1,"45x9,73x9,73x6",238,94,2023-01-27,86,"Wide Grip Lat Pulldown",139,1674818298,1674818302,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"15x10,25x12,25x9",239,35,2023-01-27,26,"Dumbbell Bench Press",140,1674818298,1674818887,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"15x10,25x14,25x13",240,36,2023-01-27,21,"Cable Seated Row",141,1674818298,1674819623,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"15x10,30x9,30x6",241,39,2023-01-27,46,"Machine Shoulder Press",142,1674818298,1674820345,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"45x9,75x7,75x7",242,92,2023-02-05,86,"Wide Grip Lat Pulldown",139,1675590762,1675590770,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"15x8,25x12,25x12",243,35,2023-02-05,26,"Dumbbell Bench Press",140,1675590762,1675591645,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"17.5x10,27.5x14,27.5x14",244,40,2023-02-05,21,"Cable Seated Row",141,1675590762,1675592344,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"20x10,30x15,30x10",245,45,2023-02-05,46,"Machine Shoulder Press",142,1675590762,1675593224,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"45x8,73x5,73x4",246,85.17,2023-02-17,86,"Wide Grip Lat Pulldown",139,1676636530,1676636537,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"15x10,25x10,25x9",247,33.33,2023-02-17,26,"Dumbbell Bench Press",140,1676636530,1676637085,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"45x9,70x9,70x7",248,91,2023-02-17,21,"Cable Seated Row",141,1676636530,1676637932,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"20x12,30x15,30x11",249,45,2023-02-17,46,"Machine Shoulder Press",142,1676636530,1676638552,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"20x10,40x10,40x10",250,53,2023-02-18,12,"Barbell Squat",144,1676717615,1676717685,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"80x10,80x10,90x1",251,106,2023-02-18,132,"Leg Press",145,1676717615,1676718399,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"29x10,43x11,50x6",252,60,2023-02-18,161,"Seated Leg Curl",146,1676717615,1676718973,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"35x7,50x8,45x10",253,63,2023-02-18,144,"Seated Calf Raise",147,1676717615,1676719575,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"45x9,73x8,73x9",254,94,2023-02-21,86,"Wide Grip Lat Pulldown",139,1676983765,1676983882,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"15x10,27.5x10,27.5x7",255,36,2023-02-21,26,"Dumbbell Bench Press",140,1676983765,1676917800,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"45x10,70x8,70x7",256,88,2023-02-21,21,"Cable Seated Row",141,1676983765,1676917800,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"20x8,35x10,35x9",257,46,2023-02-21,46,"Machine Shoulder Press",142,1676983765,1676917800,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"30x9,50x8,50x8",258,63.33,2023-02-22,12,"Barbell Squat",144,1677082257,1677004200,"0,0,0,0",
10161306,"2023-12-15 06:07:32",1,"80x8,80x8",259,101.33,2023-02-22,132,"Leg Press",145,1677082257,1677004200,"0,0",
10161306,"2023-12-15 06:07:32",1,"29x8,45.11x9,43x8",260,58.64,2023-02-22,161,"Seated Leg Curl",146,1677082257,1677004200,"0,0,0",
10161306,"2023-12-15 06:07:32",1,40.7x14,261,59.69,2023-02-22,144,"Seated Calf Raise",147,1677082257,1677004200,0,
10161306,"2023-12-15 06:07:32",1,"40x10,75x9,75x7",262,97.5,2023-02-26,86,"Wide Grip Lat Pulldown",139,1677414081,1677414089,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"15x10,25x15,25x9",263,37.5,2023-02-26,26,"Dumbbell Bench Press",140,1677414081,1677415019,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"15x10,30x10,30x8",264,40,2023-02-26,21,"Cable Seated Row",141,1677414081,1677415595,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"30x10,60x7,50x14",265,74,2023-02-28,12,"Barbell Squat",144,1677592349,1677522600,"0,0,0,0",
10161306,"2023-07-07 15:55:58",1,"70x8,120x9,120x9",266,156,2023-02-28,132,"Leg Press",145,1677592349,1677522600,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"29x10,50x14,59x10",267,78,2023-02-28,161,"Seated Leg Curl",146,1677592349,1677522600,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"50x10,50x10",268,66,2023-02-28,144,"Seated Calf Raise",147,1677592349,1677522600,"0,0",
10161306,"2023-07-07 15:55:58",1,"10x10,10x10",269,13,2023-02-28,56,"Machine Ab Crunch",148,1677592349,1677522600,"0,0",
10161306,"2023-07-07 15:55:58",1,"35x10,60x10,60x6",270,80,2023-03-01,2,"Barbell Bench Press",97,1677676757,1677609000,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"20x10,40x8,40x7",271,50,2023-03-01,10,"Barbell Shoulder Press",100,1677676757,1677609000,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"66x10,79x10,79x6",272,105,2023-03-01,45,"Machine Fly",99,1677676757,1677609000,"0,0,0,0",
10161306,"2023-07-07 15:55:58",1,"4.5x10,4.5x9,4.5x6",273,6,2023-03-01,32,"Dumbbell Lateral Raise",102,1677676757,1677609000,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"27x7,29.5x12,29.5x8",274,41,2023-03-01,48,"Dumbbell Seated Shoulder Press",101,1677676757,1677609000,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"17.5x9,30x9,30x8",275,39,2023-03-13,26,"Dumbbell Bench Press",140,1678722707,1678645800,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"45x9,75x8,75x7",276,95,2023-03-13,86,"Wide Grip Lat Pulldown",139,1678722707,1678645800,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"43x10,70x10,70x9",277,93,2023-03-13,21,"Cable Seated Row",141,1678722707,1678645800,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"20x10,35x12,35x9",278,49,2023-03-13,46,"Machine Shoulder Press",142,1678722707,1678645800,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"35x10,60x10,60x10",279,80,2023-03-16,12,"Barbell Squat",144,1678974033,1678905000,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"70x10,130x13,130x10",280,186,2023-03-16,132,"Leg Press",145,1678974033,1678905000,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"29x10,50x8,50x9",281,65,2023-03-16,161,"Seated Leg Curl",146,1678974033,1678905000,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"50x9,50x10,50x6",282,66,2023-03-16,144,"Seated Calf Raise",147,1678974033,1678905000,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"10x10,10x10,10x10",283,13,2023-03-16,56,"Machine Ab Crunch",148,1678974033,1678905000,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"17.5x10,30x10,30x7",284,40,2023-03-17,26,"Dumbbell Bench Press",140,1679065806,1678991400,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"45x10,70x10,70x8",285,93.33,2023-03-17,21,"Cable Seated Row",141,1679065806,1678991400,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"45x10,75x10,79x6",286,100,2023-03-17,86,"Cable Lat Pulldown (Wide Grip)",139,1679065806,1678991400,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"20x10,40x9,40x10",287,53.33,2023-03-17,46,"Machine Shoulder Press",142,1679065806,1678991400,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"15x10,15x6,15x5",288,20,2023-03-19,116,"Dumbbell Alternating Bicep Curl",154,1679238148,1679164200,"0,0,0,0",
10161306,"2023-12-15 06:07:32",1,"25x10,25x11,25x10",289,34.17,2023-03-19,159,"Cable Rope Tricep Pushdown",155,1679238148,1679164200,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"4.5x10,4.5x8,4.5x8",290,6,2023-03-19,19,"Cable Lateral Raise",156,1679238148,1679164200,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"40x10,60x7,60x9",291,78,2023-03-20,12,"Barbell Squat",144,1679317022,1679317139,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"29x10,50x10,50x9",292,66.67,2023-03-20,161,"Machine Seated Leg Curl",146,1679317022,1679250600,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"50x10,50x10,50x6",293,66.67,2023-03-20,144,"Seated Calf Raise",147,1679317022,1679250600,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"10x10,10x10,10x10",294,13.33,2023-03-20,56,"Machine Ab Crunch",148,1679317022,1679250600,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"30x8,30x10,30x9",295,40,2023-03-22,26,"Dumbbell Bench Press",140,1679487996,1679488001,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"45x10,79x7,77x7",296,97.43,2023-03-22,86,"Cable Lat Pulldown (Wide Grip)",139,1679487996,1679488947,"0,0,0,0",
10161306,"2023-12-15 06:07:32",1,"20x6,22.5x6,20x8",297,27,2023-03-22,46,"Machine Shoulder Press",142,1679487996,1679423400,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"70x10,70x8,70x6",298,93.33,2023-03-22,21,"Cable Seated Row",141,1679487996,1679423400,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"4.5x10,4.5x7,4.5x8",299,6,2023-03-22,32,"Dumbbell Lateral Raise",143,1679487996,1679423400,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"10x10,15x9,15x4",300,19.5,2023-03-24,116,"Dumbbell Alternating Bicep Curl",154,1679665270,1679596200,"0,0,0,0",
10161306,"2023-12-15 06:07:32",1,"30x7,30x9,30x9",301,39,2023-03-24,144,"Seated Calf Raise",158,1679665270,1679596200,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"40x8,60x7,60x8",302,76,2023-03-26,12,"Barbell Squat",144,1679829106,1679829256,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"80x10,150x7,150x12",303,210,2023-03-26,132,"Machine Leg Press",145,1679829106,1679830135,"0,0,0,0",
10161306,"2023-12-15 06:07:32",1,"36x10,50x5,50x5",304,58.33,2023-03-26,161,"Machine Seated Leg Curl",146,1679829106,1679831333,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"45x8,50x8,50x8",305,63.33,2023-03-26,144,"Seated Calf Raise",147,1679829106,1679832087,"0,0,0",
10161306,"2023-12-15 06:07:32",1,"10x8,29.5x12,29.5x10",306,41.3,2023-03-26,56,"Machine Ab Crunch",148,1679829106,1679832649,"0,0,0",
10161306,"2023-07-07 15:55:58",1,"30x4,30x10,30x9",307,40,2023-03-27,26,"Dumbbell Bench Press",140,1679916551,1679916556,"0,0,0",
